"method","mis_type","rho","n","convergence_rate","MSPE_mean","MSPE_MCSE","beta_MSE_mean","beta_MSE_MCSE","beta_SSE_mean","beta_SSE_MCSE","intercept_MSE_mean","intercept_MSE_MCSE","Var_a_hat_mean","Var_a_hat_MCSE","Var_b_hat_mean","Var_b_hat_MCSE","Var_e_hat_mean","Var_e_hat_MCSE","Var_a_MSE_mean","Var_a_MSE_MCSE","Var_b_MSE_mean","Var_b_MSE_MCSE","Var_e_MSE_mean","Var_e_MSE_MCSE","G_MSE_mean","G_MSE_MCSE","selected_K_mean","selected_K_MCSE","runtime_mean","runtime_MCSE","iterations_mean","iterations_MCSE","group_ARI_mean","group_ARI_MCSE","case","R_setting","Var_a_setting","file"
"OBS","contam",0.25,50,1,14.6856788579408,0.333382466791787,0.0156139658396307,0.000440201630908822,0.780698291981536,0.0220100815454411,1.52890034187867,0.272810189110182,2.2728467036123,0.20318243805525,0.0479211262756671,0.000675555816490072,14.0412319830403,0.331707262029529,2.02339402543565,0.478837436287674,0.0027345714957935,6.88240754893978e-05,30.8054755833012,4.72260023149564,0.000830496962793281,0.000184080350050227,10,0,0.25118000000024,0.00623274368778841,18.38,0.369102607270495,0.574747545000269,0.00158701924397907,4,10,2.25,"RS_case4_R10_vara2.25_varb0.1_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.50097388539892,0.0377833891606781,0.0130245234509822,0.000347969024368903,0.65122617254911,0.0173984512184452,0.301006220435086,0.0735698025437884,1.84126752172462,0.129380441649557,0.0862784278489888,0.000935040095584831,9.01428672754576,0.0188622521169627,0.987287874187419,0.156410012466464,0.000231122241332618,2.57523336777842e-05,0.0176375537752362,0.00300517746797673,0.000384023062765878,6.01448019938223e-05,10,0,0.188519999999771,0.00832509067172379,13.14,0.599326152219886,1,0,4,10,2.25,"RS_case4_R10_vara2.25_varb0.1_contam_rho25.rds"
"BLM","contam",0.25,50,1,19.4794517086989,0.479856384786091,0.0107539762992163,0.00032208640159537,0.537698814960817,0.0161043200797685,0.436696610394444,0.0822379761108912,9.26322710279967e-05,2.04641547923895e-06,8.04958924010417e-05,1.77790292915448e-06,19.167595082573,0.470445445206746,0.249907376514913,2.04599763330254e-06,0.00998390745599449,3.55262204533984e-07,114.224616692035,12.0928774023617,0.00028800567063231,7.5934636269098e-09,1,0,0.362399999999761,0.00590039777302616,28.3,0.0654653670707977,0,0,4,20,0.5,"RS_case4_R20_vara0.5_varb0.1_contam_rho25.rds"
"CIRG","contam",0.25,50,1,17.8262956257072,0.403382179208156,0.0105230701993346,0.000337979801049016,0.526153509966731,0.0168989900524508,0.841972735337022,0.187251669867136,5.08257024562438,1.54804917017981,0.0161554545036974,0.00113186722715939,17.2934971581572,0.400500199073155,138.426305487507,105.632440841829,0.00709268285705752,0.000187657203853037,76.6417151757862,7.99964538038578,0.0533567626414302,0.0406107640609155,5.12,0.538053938575238,198.13698,39.9013056079316,38.42,6.15242377988927,0.230556988060742,0.0116805074510478,4,20,0.5,"RS_case4_R20_vara0.5_varb0.1_contam_rho25.rds"
"CPF","contam",0.25,50,1,14.4539816893173,0.185969574826753,0.00924106285374427,0.000293922259257936,0.462053142687214,0.0146961129628968,0.274873838620754,0.054102610381886,1.28640082949842,0.104717263383373,0.0380769650176589,0.000817824702562437,13.6908018633412,0.169355631470829,1.15574582191044,0.310380928501874,0.00386723528638618,0.000102341980409824,23.4090072867585,1.90821355715405,0.000518688037766148,0.000119779139276483,14.26,0.264667677648474,1.01072000000015,0.0292579804566206,25.42,0.538395196630785,0.462557746606711,0.00900444953115704,4,20,0.5,"RS_case4_R20_vara0.5_varb0.1_contam_rho25.rds"
"KM","contam",0.25,50,1,17.7362364802054,0.379875012203451,0.0106196555634993,0.000343610676925417,0.530982778174967,0.0171805338462709,2.54157654185076,0.557207946444697,5.62823207037292,1.14875720558047,0.0158924889376998,0.000771062423541569,17.38975310798,0.368742801068171,90.9612769188813,49.0401470936411,0.00710320574288384,0.000126357635747464,77.0505486265011,7.17588067752367,0.0351082034625242,0.0188533317368376,3.6,0.0699854212223765,367.806939999999,8.72684337308139,19.52,0.598119502085921,0.251844190478164,0.00595527590371306,4,20,0.5,"RS_case4_R20_vara0.5_varb0.1_contam_rho25.rds"
"LM","contam",0.25,50,1,19.4794517086989,0.479856384786091,0.0107539762992164,0.000322086401595371,0.537698814960819,0.0161043200797686,0.436696610394446,0.0822379761108916,0,0,NA,NA,19.1619509554497,0.470315656747612,0.25,0,NA,NA,114.103891253081,12.0835723310587,NA,NA,1,0,0.0157000000007974,0.00304513663797768,1,0,NA,NA,4,20,0.5,"RS_case4_R20_vara0.5_varb0.1_contam_rho25.rds"
"OBS","contam",0.25,50,1,14.0656217057031,0.186665641725534,0.00857178576784526,0.000252867402764129,0.428589288392263,0.0126433701382064,0.2267355450041,0.0401628138574803,0.939908605785961,0.0661673492078219,0.0479661379952507,0.000626046701093624,13.0554454871455,0.158994037280023,0.408047368402851,0.111443588280064,0.00272672758425486,6.62026579223924e-05,17.6853141898484,1.50649250256581,0.000209297865288579,4.28293743070154e-05,20,0,0.435919999999751,0.00819287096772255,26.28,0.351138091331136,0.569457397804223,0.000945251283675142,4,20,0.5,"RS_case4_R20_vara0.5_varb0.1_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.90069629508278,0.0382912846510187,0.00754365663088239,0.000222287124874759,0.37718283154412,0.0111143562437379,0.0432339381173862,0.00739183033250113,0.481242964980017,0.0364041306080466,0.0915353579908006,0.000823835133267333,9.02454127364583,0.0195363888573882,0.0652896019037989,0.0145695914712736,0.000104906676357378,1.59512262323484e-05,0.0193041281019263,0.00378387592807829,2.7118391280918e-05,5.62683672334406e-06,20,0,0.626259999999456,0.119313905342988,37.8,7.07124097875273,1,0,4,20,0.5,"RS_case4_R20_vara0.5_varb0.1_contam_rho25.rds"
"BLM","contam",0.25,50,1,21.1274968312622,0.520851649892723,0.0110304471686939,0.00032654882919125,0.551522358434695,0.0163274414595625,0.466282256874024,0.0789288838625761,9.94911696004218e-05,2.19755827586307e-06,8.63083926778071e-05,1.93370172384638e-06,20.7814165455274,0.509143023612199,5.06205229987193,9.88853279082511e-06,0.009982745953824,3.86371553163051e-07,151.503880125382,14.5136296717697,0.00213809673108924,1.11546436076454e-08,1,0,0.359379999997909,0.00420300087152578,28.56,0.0709124208342335,0,0,4,20,2.25,"RS_case4_R20_vara2.25_varb0.1_contam_rho25.rds"
"CIRG","contam",0.25,50,1,19.1838800802653,0.453494378930807,0.010755192555939,0.000352500916751372,0.537759627796951,0.0176250458375686,1.24833442105705,0.273618386255328,5.81906248838362,1.12740772822346,0.0177868898765479,0.0010961183972005,18.5843202230397,0.4493034011272,75.0195681432285,34.2474862615475,0.00681786777766425,0.000183994975465444,101.750997904727,10.2806450815194,0.0289736491857408,0.0131657656012076,5.26,0.456079119523473,203.48042,38.2891189990065,35.2,4.53989121509513,0.238252552178702,0.0107896417725177,4,20,2.25,"RS_case4_R20_vara2.25_varb0.1_contam_rho25.rds"
"CPF","contam",0.25,50,1,15.0557828929978,0.19955468713976,0.00930180244401524,0.000274913805614215,0.465090122200762,0.0137456902807108,0.315325134822656,0.0548701254415725,1.76202581233072,0.105209446998681,0.0393648633545391,0.000615999177066585,14.2348019137362,0.174298739790345,0.780501166982148,0.130379957870244,0.00369521309033491,7.43974137437309e-05,28.8917735599884,2.0530672363988,0.000371111811418259,5.03316620638271e-05,14.88,0.211196784143729,0.959659999998985,0.0183168620874586,25.5,0.426901508499541,0.482801550079052,0.00678641576342414,4,20,2.25,"RS_case4_R20_vara2.25_varb0.1_contam_rho25.rds"
"KM","contam",0.25,50,1,19.0933874405472,0.421257136183526,0.0109026754924512,0.000358939001047818,0.545133774622561,0.0179469500523909,3.07191085767794,0.68898994516404,6.96454632489938,1.22471500488402,0.016902150448364,0.000843772600797568,18.7077607030111,0.405708136188059,95.7233623658371,46.4864241265802,0.00694013825799731,0.000134973799693956,102.305973363616,8.90446030232021,0.0369359359010907,0.0178713635539297,3.6,0.0699854212223765,366.885440000001,8.02730873869026,23.7,4.22859555977671,0.251844190478164,0.00595527590371306,4,20,2.25,"RS_case4_R20_vara2.25_varb0.1_contam_rho25.rds"
"LM","contam",0.25,50,1,21.1274968312622,0.520851649892723,0.0110304471686939,0.000326548829191247,0.551522358434693,0.0163274414595624,0.466282256874022,0.0789288838625759,0,0,NA,NA,20.775351154257,0.50900349055819,5.0625,0,NA,NA,151.354037922682,14.5027627734465,NA,NA,1,0,0.0103800000000047,0.000319297698999496,1,0,NA,NA,4,20,2.25,"RS_case4_R20_vara2.25_varb0.1_contam_rho25.rds"
"OBS","contam",0.25,50,1,14.7027032137456,0.201291271323891,0.00873407960198318,0.000258731729744998,0.436703980099159,0.0129365864872499,0.287305989372533,0.047120402655983,1.45647135231528,0.0759860032981082,0.0479297049161419,0.000632987006324833,13.6869463978294,0.172263079233845,0.912607476860127,0.101716699961884,0.00273094858507868,6.67208502490998e-05,23.4215203910155,1.8134135966279,0.000403365976975802,3.91169689960798e-05,20,0,0.450360000000801,0.00718915055592452,27.06,0.359602955652878,0.569457397804223,0.000945251283675142,4,20,2.25,"RS_case4_R20_vara2.25_varb0.1_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.9049090879497,0.0384439248323605,0.00755467887946672,0.00022311862412313,0.377733943973336,0.0111559312061565,0.143752543639644,0.0279725382444411,2.18106170993578,0.128171400758647,0.0915203726702253,0.000820482929250336,9.02459135507016,0.0195348926170558,0.809719978486226,0.17468390079096,0.000104890499274231,1.59738064833917e-05,0.019303724192622,0.00377991740735,0.000313327375413279,6.72008896649005e-05,20,0,0.279140000001062,0.00967179826259077,16.4,0.642063001549835,1,0,4,20,2.25,"RS_case4_R20_vara2.25_varb0.1_contam_rho25.rds"
"BLM","contam",0.25,50,1,89.6123108610423,3.74228395586485,0.0231748531502696,0.00115229783590701,1.15874265751348,0.0576148917953505,0.790219188181869,0.159177198757178,0.000450824856239741,1.00147452186155e-05,0.00015496837353189,2.29188674345448e-06,88.812752878024,3.6891609612778,0.249549383301272,1.00058524230374e-05,0.00996903059787492,4.5766607658768e-07,7036.96104328112,627.564880831789,0.000287582050440222,1.09562106075304e-08,1,0,0.645960000002524,0.0164485334624404,49.2,1.11318627078732,0,0,4,50,0.5,"RS_case4_R50_vara0.5_varb0.1_contam_rho25.rds"
"CIRG","contam",0.25,50,0.96,79.2426471528626,3.70781836481892,0.0212374710743043,0.0011766313357119,1.06187355371521,0.0588315667855951,46.3875942294667,7.80878474628532,453.612915196614,94.4013341460964,0.0412448894537414,0.004934044999872,72.6102009319319,3.75219546466454,641980.296457558,264947.399026495,0.0046450582182804,0.000501709400405171,4736.12723204815,561.941515121864,246.820656943663,101.863663496764,7.38,0.65645305410585,303.024960000001,34.0988990624714,86.56,15.0382956046846,0.190664525663589,0.0133915047691319,4,50,0.5,"RS_case4_R50_vara0.5_varb0.1_contam_rho25.rds"
"CPF","contam",0.25,50,1,47.0108230046416,1.65736519425782,0.01687135974241,0.00082118250994681,0.8435679871205,0.0410591254973405,2.22163165399154,0.400689402326741,12.2825109296253,1.07815807064196,0.0318381897307955,0.00167864292060319,45.456929433674,1.56324695063186,195.78638024597,41.8975755804279,0.0047841066398647,0.000223290131688447,1448.85101413622,121.047168010664,0.0753654692725733,0.0161071644180607,12.2,0.705662230584484,2.73039999999921,0.0673502814261428,81.56,2.12663574498237,0.0606048812685039,0.00703980146948791,4,50,0.5,"RS_case4_R50_vara0.5_varb0.1_contam_rho25.rds"
"KM","contam",0.25,50,1,75.4324747651536,3.31474578837592,0.0212942762109928,0.00116846576150446,1.06471381054964,0.0584232880752228,119.058274813352,26.6771583071799,1007.35514032403,172.09587823813,0.0526802320773104,0.00441621799397173,74.1528763186697,3.2150614588604,2464989.84761803,784540.814248344,0.0031948065234009,0.000348818894760212,4751.3916816241,453.428874972985,947.708576454577,301.630452666496,6.2,0.0755928946018454,545.687520000001,18.0737393754708,52.88,13.1906472741183,0.223064338111545,0.00313980957589617,4,50,0.5,"RS_case4_R50_vara0.5_varb0.1_contam_rho25.rds"
"LM","contam",0.25,50,1,89.6123108610423,3.74228395586485,0.0231748531502686,0.00115229783590698,1.15874265751343,0.0576148917953492,0.790219188181905,0.159177198757182,0,0,NA,NA,88.7943146104269,3.68866099826815,0.25,0,NA,NA,7033.83742219487,627.342269983605,NA,NA,1,0,0.0106800000023213,0.000552131306569543,1,0,NA,NA,4,50,0.5,"RS_case4_R50_vara0.5_varb0.1_contam_rho25.rds"
"OBS","contam",0.25,50,1,41.2149893722523,1.44460622275128,0.0113830431175302,0.000508986126816987,0.569152155876511,0.0254493063408493,0.739260274050398,0.145262143138668,7.91727784675496,0.425358344495293,0.0452715136070875,0.000840092201839255,37.7135678966285,1.29099526812603,63.8815669963189,8.16134297469421,0.00302978921333118,9.2636909369275e-05,906.13575168816,78.6810743754379,0.0246186299334815,0.00313766564891782,50,0,3.36753999999928,0.0954509306994361,130.6,3.38520189009972,0.565009465732287,0.000990438950699169,4,50,0.5,"RS_case4_R50_vara0.5_varb0.1_contam_rho25.rds"
"ORACLE","contam",0.25,50,0.86,10.7346096765863,0.0460217646036,0.00478974535915172,0.000163599738966822,0.239487267957586,0.00817998694834111,0.0603858868349259,0.0103532642091361,0.457397079862456,0.0457872243496026,0.0955126648358686,0.00074192361130511,8.98834299851882,0.0237274876786386,0.104542034572647,0.0204021961124434,4.71082584808388e-05,7.43758936534406e-06,0.0277225755889895,0.0051890815549201,4.10985957311376e-05,7.83932316126752e-06,50,0,4.43406000000075,0.535688628269361,172.36,20.9272161433432,1,0,4,50,0.5,"RS_case4_R50_vara0.5_varb0.1_contam_rho25.rds"
"BLM","contam",0.25,50,1,14.843779483545,0.0935754025287021,0.0150518973825375,0.000447707779972264,0.752594869126876,0.0223853889986132,0.0570963271515528,0.0118683292351093,7.55425212155049e-05,3.06681179645484e-07,6.04155213994743e-05,2.45219175303486e-07,14.7062316983376,0.0597003041680446,0.249924463190066,3.06634492558149e-07,0.00998792054870182,4.90139732290158e-08,32.7357223846829,0.695723484386679,0.000288089385092332,1.05965256643236e-09,1,0,0.347419999999745,0.00637873316065789,26,0,0,0,5,10,0.5,"RS_case5_R10_vara0.5_varb0.1_contam_rho25.rds"
"CIRG","contam",0.25,50,0.98,14.9216908755414,0.0937056679181133,0.0175632235127862,0.000752926422598382,0.878161175639312,0.0376463211299191,0.0571438404918881,0.0116986052275836,0.323286668239402,0.0521320454054697,0.000291595707862703,2.88127449593728e-05,14.5218446011033,0.0644416835033702,0.164397359371671,0.0679247110463717,0.00994180656502364,5.73288475265152e-06,30.6942515967987,0.724125036649796,0.000254320525806556,2.61321551081555e-05,4.66,0.533460018967434,292.48672,48.3857228175204,151.24,21.1395665392975,1.36245304264081e-05,9.01039996755522e-05,5,10,0.5,"RS_case5_R10_vara0.5_varb0.1_contam_rho25.rds"
"CPF","contam",0.25,50,1,12.2556027328325,0.0728912945700406,0.0128533600025201,0.000364709245676414,0.642668000126004,0.0182354622838207,0.0497147282614634,0.0125596433020079,0.241696002310616,0.0152276511284609,0.0456523553260963,0.000662357037951459,11.7376357533026,0.0409505539720542,0.0780831418079329,0.00705811779480675,0.00297516360704136,7.42978912660977e-05,7.57681996342116,0.23114461457156,8.72131188619766e-05,3.16980184112443e-06,9.08,0.117247340163904,0.419819999999413,0.0109143489153839,10.98,0.155156274084405,0.546286715699302,0.0057200142607258,5,10,0.5,"RS_case5_R10_vara0.5_varb0.1_contam_rho25.rds"
"KM","contam",0.25,50,1,14.8442007517446,0.0935769747496913,0.0150336616920423,0.000450830399870005,0.751683084602113,0.0225415199935002,0.0571742242228144,0.0118748674992643,0.000710236257197749,0.000505288449502604,0.000191297786908884,6.37923429381055e-06,14.7021447481738,0.0596657690871867,0.249302778682786,0.000492324657434396,0.00996177903149838,1.27352396919985e-06,32.688894925163,0.694850916867475,0.000287347839391659,1.89242460787965e-07,2,0,617.97594,25.5093121029086,34.38,1.96809034138089,-3.45254366912629e-05,7.51674923284951e-05,5,10,0.5,"RS_case5_R10_vara0.5_varb0.1_contam_rho25.rds"
"LM","contam",0.25,50,1,14.843779483545,0.0935754025287021,0.0150518973825375,0.000447707779972264,0.752594869126876,0.0223853889986132,0.0570963271515528,0.0118683292351094,0,0,NA,NA,14.7023812305138,0.059684670744292,0.25,0,NA,NA,32.6917024342866,0.695078255853646,NA,NA,1,0,0.0121200000000456,0.00231528020952648,1,0,NA,NA,5,10,0.5,"RS_case5_R10_vara0.5_varb0.1_contam_rho25.rds"
"OBS","contam",0.25,50,1,12.0991100767868,0.0652536636297945,0.0125692886318478,0.00033068632708156,0.628464431592389,0.016534316354078,0.0505221337504804,0.0124229665349555,0.234546297526323,0.0146953004075796,0.0483669760132792,0.000598719673016048,11.5412751963826,0.0320346057204625,0.0810473090063651,0.00725314300262901,0.00268353396310925,6.21056963744992e-05,6.50836420596926,0.168087527942253,8.27466386627558e-05,3.0189444020536e-06,10,0,0.184539999999713,0.00419262812718649,11.32,0.125973758200278,0.574747545000269,0.00158701924397907,5,10,0.5,"RS_case5_R10_vara0.5_varb0.1_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.54757467146458,0.0354373725983653,0.0116301630178117,0.000315474885205602,0.581508150890584,0.0157737442602801,0.0533209482232665,0.0133293230952511,0.420844405477511,0.0256039951855166,0.0871607251489042,0.00086070338427393,9.02112880725195,0.017284352178025,0.0383882720477466,0.00501128280638796,0.00020114668417131,2.0358254317472e-05,0.0150851191763759,0.00277596308321625,1.86257617286859e-05,1.94929052797456e-06,10,0,0.131300000000226,0.00338137153670501,7.54,0.103844467687921,1,0,5,10,0.5,"RS_case5_R10_vara0.5_varb0.1_contam_rho25.rds"
"BLM","contam",0.25,50,1,16.3827682278483,0.153187127195051,0.0151439058744224,0.000448388671816986,0.75719529372112,0.0224194335908493,0.241412493190136,0.0500310551549265,8.32843330145737e-05,7.24351229688875e-07,6.6606446904215e-05,5.77482854214592e-07,16.2133889057292,0.141063745209962,5.06212522746342,3.2594571620639e-06,0.00998668316337876,1.15417969636034e-07,53.0080295357176,2.1451604200404,0.00213820045583712,3.47111310870087e-09,1,0,0.324600000000064,0.00577842574427617,26,0,0,0,5,10,2.25,"RS_case5_R10_vara2.25_varb0.1_contam_rho25.rds"
"CIRG","contam",0.25,50,0.94,16.4708186790528,0.153807202064311,0.0179733438524455,0.000807493222690335,0.898667192622273,0.0403746611345167,0.240645085602707,0.0508316041253371,0.398947993868681,0.0630529322840181,0.000257289454537211,2.52730475628049e-05,15.9969147234121,0.146351049033481,3.62120147061382,0.181782255160102,0.0099486396045757,5.03331596533446e-06,50.0063284948084,2.11697638257915,0.00158348075772495,6.98999559098942e-05,4.4,0.511101251999952,276.391019999999,51.2041499153763,152.62,20.4113391855346,9.3280590034361e-06,8.67450288799464e-05,5,10,2.25,"RS_case5_R10_vara2.25_varb0.1_contam_rho25.rds"
"CPF","contam",0.25,50,1,12.9156426196561,0.0908885990273808,0.0128779295137541,0.000347927569656138,0.643896475687707,0.0173963784828069,0.226496774469605,0.0581701855551933,1.09802434281608,0.0671751054612507,0.0460393601751106,0.000705952276552891,12.3600955711442,0.0720231991895313,1.54816015963709,0.143523214988455,0.00293617071253318,7.81382847134939e-05,11.544421967076,0.507208796618686,0.00065166039802528,5.49632997183854e-05,9.36,0.0845637062111357,0.441419999999489,0.0138653904763582,11.58,0.174004456898116,0.555799151126416,0.00428810911330955,5,10,2.25,"RS_case5_R10_vara2.25_varb0.1_contam_rho25.rds"
"KM","contam",0.25,50,1,16.3833707009302,0.153217846226836,0.0151224557256989,0.00045238002957229,0.756122786284947,0.0226190014786145,0.241546142000564,0.0500477921782066,0.0010716586774719,0.000851720386172543,0.000207061432414957,7.36137797791168e-06,16.208716143866,0.141029012670955,5.05771423035689,0.00379611020318591,0.0099586332432582,1.46953092466611e-06,52.9401583811672,2.1434568091544,0.00213596535660123,1.45897338859672e-06,2,0,562.87232,20.4320581862841,36.18,2.88170726040899,-3.45254366912629e-05,7.51674923284951e-05,5,10,2.25,"RS_case5_R10_vara2.25_varb0.1_contam_rho25.rds"
"LM","contam",0.25,50,1,16.3827682278483,0.153187127195051,0.0151439058744224,0.000448388671816986,0.757195293721119,0.0224194335908493,0.241412493190136,0.0500310551549265,0,0,NA,NA,16.2091438248208,0.141026807846522,5.0625,0,NA,NA,52.9462941529894,2.14337467747808,NA,NA,1,0,0.013219999998546,0.00236889537670605,1,0,NA,NA,5,10,2.25,"RS_case5_R10_vara2.25_varb0.1_contam_rho25.rds"
"OBS","contam",0.25,50,1,12.7915840386244,0.0844668451434434,0.0126284863635164,0.000325680280822412,0.631424318175819,0.0162840140411206,0.212290195867229,0.0547353512530696,1.06405869715834,0.0627245796606354,0.0482306690515677,0.000595043926623872,12.2110712003188,0.063442794985457,1.59924104557234,0.140440568545189,0.0026974134133043,6.19600223103323e-05,10.5082026770597,0.426862276692536,0.000666709617930623,5.40245038843595e-05,10,0,0.172560000000376,0.00493535020368625,11.7,0.125356634105602,0.574747545000269,0.00158701924397907,5,10,2.25,"RS_case5_R10_vara2.25_varb0.1_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.5478848991508,0.0353667846935971,0.0116334461019835,0.000315468648258892,0.581672305099173,0.0157734324129446,0.223708501019647,0.05823863005536,1.89302179437863,0.109955547775658,0.087156947808174,0.000861072444955176,9.02117189466821,0.0172763823936353,0.719854341134266,0.0958063749102218,0.000201274831619561,2.03519738720464e-05,0.0150734451657861,0.00277778282973944,0.000280629789586791,3.68090110993315e-05,10,0,0.117619999999151,0.00313881428270038,7.66,0.0973527144994333,1,0,5,10,2.25,"RS_case5_R10_vara2.25_varb0.1_contam_rho25.rds"
"BLM","contam",0.25,50,1,15.2712825208715,0.0633543150195454,0.00871184144248028,0.000276782477655189,0.435592072124014,0.0138391238827594,0.0381862363816459,0.0071030035023423,7.76633202333656e-05,2.9534588855541e-07,6.20923765983345e-05,2.34286820751657e-07,15.1186512300372,0.0575806314558353,0.249922342715632,2.95299886545734e-07,0.00998758538283319,4.68281876732111e-08,37.6003538016596,0.710294321509755,0.000288082126819412,1.01304462122251e-09,1,0,0.371659999999683,0.00316803035465533,26,0,0,0,5,20,0.5,"RS_case5_R20_vara0.5_varb0.1_contam_rho25.rds"
"CIRG","contam",0.25,50,0.96,15.3539634655,0.0642422030132777,0.010788535205636,0.00041529956011453,0.539426760281798,0.0207649780057265,0.0375944022686564,0.00729191915600184,0.322964336004507,0.0377709071073968,0.000255627832397928,3.02716810777046e-05,14.9300221929805,0.0609827117742147,0.10124705608839,0.0123384350507848,0.0099489846814682,6.01121627326552e-06,35.3473888748731,0.719652959699605,0.000230179273418608,4.76293671642075e-06,4.56,0.495827488103659,340.055699999999,60.1476555840013,158.8,20.627740386901,1.36423697629342e-05,6.1932411412169e-05,5,20,0.5,"RS_case5_R20_vara0.5_varb0.1_contam_rho25.rds"
"CPF","contam",0.25,50,1,13.2802111447956,0.0596343170972256,0.00783882191837126,0.000226051649822187,0.391941095918563,0.0113025824911094,0.0344108539080949,0.00601060175322616,0.284230383995544,0.0139329235891258,0.041745466910112,0.000816766366580575,12.3884290161226,0.048957326379287,0.0560687188179909,0.00606253057943782,0.00342627888310214,9.5511097681794e-05,11.5988953678057,0.345465371675024,8.74212468178001e-05,2.739298522831e-06,14.62,0.217387080704312,0.687179999999935,0.0120038663841535,16.36,0.275177122921932,0.474776337507714,0.00733183764215013,5,20,0.5,"RS_case5_R20_vara0.5_varb0.1_contam_rho25.rds"
"KM","contam",0.25,50,1,15.2719612333968,0.0631236113012773,0.00871859139607108,0.000276724550110445,0.435929569803554,0.0138362275055222,0.0382475750955356,0.00712603993918575,0.000535273462745446,0.000320664600232644,0.000204054174744466,6.87904992876912e-06,15.1145670992765,0.0575560789979458,0.249470051518441,0.000315399261809133,0.00995923312190241,1.37330950496668e-06,37.5502532208055,0.709556858387843,0.000287363209386221,1.19581550539143e-07,2,0,628.52892,23.6822968239188,34.08,2.8671026404753,2.62899722809749e-05,3.8297923839928e-05,5,20,0.5,"RS_case5_R20_vara0.5_varb0.1_contam_rho25.rds"
"LM","contam",0.25,50,1,15.2712825208715,0.0633543150195454,0.00871184144248029,0.000276782477655188,0.435592072124014,0.0138391238827594,0.0381862363816459,0.0071030035023423,0,0,NA,NA,15.1146927804774,0.0575655533632594,0.25,0,NA,NA,37.5518436533891,0.709651398208754,NA,NA,1,0,0.0135800000000745,0.00190103945788814,1,0,NA,NA,5,20,0.5,"RS_case5_R20_vara0.5_varb0.1_contam_rho25.rds"
"OBS","contam",0.25,50,1,12.8094435745236,0.0513591123251504,0.00725501273131049,0.000220918127454421,0.362750636565525,0.011045906372721,0.0324687114116856,0.00677634225168675,0.259203204406686,0.0131535267226804,0.0517849024849193,0.000624789166624725,11.6999845792354,0.0332289833701877,0.0664608447649772,0.00620370999814595,0.00234382334202259,6.03445048817379e-05,7.34402082956378,0.185186901588728,7.06082321668999e-05,2.45671212055751e-06,20,0,0.327919999999576,0.00456050838591304,17.1,0.181265393434993,0.569457397804223,0.000945251283675142,5,20,0.5,"RS_case5_R20_vara0.5_varb0.1_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,10.0877800746979,0.0411952773092069,0.00658191542101659,0.000183950393374243,0.32909577105083,0.00919751966871213,0.0314437701052482,0.00627935531740246,0.462327168347153,0.0210847638453157,0.0926893640121697,0.000918010777430502,9.01074134071027,0.0188764345050097,0.0232030382989675,0.00480828396028193,9.4739844133009e-05,1.47289512286307e-05,0.0175750456017281,0.00358886558573448,1.07420340275348e-05,1.86379117098887e-06,20,0,0.20147999999841,0.00276733718613428,10,0.114285714285714,1,0,5,20,0.5,"RS_case5_R20_vara0.5_varb0.1_contam_rho25.rds"
"BLM","contam",0.25,50,1,16.0193542656158,0.431234204074733,0.0220516264767447,0.000643650460712647,1.10258132383724,0.0321825230356324,0.667285218689634,0.132984677664874,0.000263362022196219,2.41909733406279e-06,8.55733200438331e-05,1.24658666826246e-06,15.921512591891,0.43480425537665,0.249736707624108,2.41779533481988e-06,0.00998289273492928,2.49096452844715e-07,57.1710188438944,7.39145921058047,0.000287920547624211,5.71539492695276e-09,1,0,0.69264000000022,0.0146064777354641,56.66,0.487065347834584,0,0,6,10,0.5,"RS_case6_R10_vara0.5_varb0.1_contam_rho25.rds"
"CIRG","contam",0.25,50,0.94,18.0547293239247,0.483574946710454,0.0280951238539776,0.00099372388074172,1.40475619269888,0.049686194037086,1.33340177480011,0.229085313788487,11.4374418743598,0.843076167144288,0.00709808321853864,0.000981777699021177,4.10816639287166,0.20811551931711,154.455728511727,32.2236919401649,0.00867799662673404,0.000171573421399933,26.0523274394811,1.71862922720977,0.0595500301203628,0.0123875992147124,3.18,0.141968665700627,365.95762,34.9619611028071,98.38,20.5975407686036,-8.62891793482125e-06,0.000193026718011618,6,10,0.5,"RS_case6_R10_vara0.5_varb0.1_contam_rho25.rds"
"CPF","contam",0.25,50,0.66,12.3862008802459,0.183245141589522,0.0189613822901994,0.000575097728742315,0.94806911450997,0.0287548864371158,0.529804087088663,0.123322459696157,0.701302324268462,0.111858115494645,0.0430371769888453,0.00111865223507092,12.1037477017557,0.195068837537057,0.65362228785454,0.166307894451653,0.00330608096372856,0.000128693008823183,11.4977905136784,1.48053173668074,0.000314850571334475,6.39183944408632e-05,9.48,0.0868496237346895,3.92565999999999,0.388921297961667,260.14,27.7136378422065,0.556738412112247,0.00611491383614389,6,10,0.5,"RS_case6_R10_vara0.5_varb0.1_contam_rho25.rds"
